Name	Baccalaureate Institution	Field of Study	Current Institution
Martin, Paul S	Cornell U/NY	Life Sciences - Zoology	
Martin, Paul C	Harvard U/MA	Physics and Astronomy	
Mason, Lawrence H	Wesleyan University/CT	N/A	
Mathews, Jon	Pomona College/CA	Physics and Astronomy	
Mattuck, Arthur P	Swarthmore College/PA	Mathematical Sciences	
Mauzerall, David C	St Michael's College/VT	Chemistry - Physical	
Mayberry, John P	University of Toronto/Canada	Mathematical Sciences	
Mazo, Robert M	N/A	Chemistry - Physical	
Mccall, David W	Wichita State U/KS	Chemistry	
Mccay, Paul B	U of Oklahoma	Life Sciences - Physiology	
Mcclure, Joel W	Northwestern U/IL	Physics and Astronomy	
Mcdonald, Barbara B	Simmons College/MA	Life Sciences - Zoology	
Mcgervey, John D	N/A	Physics and Astronomy	
Mcisaac, Paul R	Cornell U/NY	Engineering - Electrical and Electronic	
Mckisson, Earl W	U of Florida	Chemistry	
Mclaughlin, James P	Merrimack College/MA	Life Sciences - Biology	
Mcleish, William L	U of Illinois-Urbana-Champaign	Chemistry - Organic	
Meeker, Thrygve R	Ursinus College/PA	Chemistry - Physical	
Meinhart, Margaret O	Vassar College/NY	N/A	
Merrill, Stewart H	Case Western Reserve U/OH	Chemistry	
Merten, Ulrich	California Inst of Technology	Chemistry - Inorganic	
Metter, Raymond E	Eastern Illinois U	Geosciences - Geology	
Metzenberg, Robert L	Pomona College/CA	N/A	
Meyer, Jeanpierre G	Cornell U/NY	Mathematical Sciences	
Meyer, Robert E	U of Chicago/IL	Chemistry - Physical	
Milburn, Richard H	Harvard U/MA	Physics and Astronomy	
Miller, Stanley L	U of California-Berkeley	Chemistry - Physical	
Miller, Robert M	N/A	Chemistry - Physical	
Miller, David H	U of California-Los Angeles	Geosciences - Geology	
Mills, Robert L	Columbia U/NY	Physics and Astronomy	
Milnor, John W	Princeton U/NJ	Mathematical Sciences	
Mizel, Victor J	N/A	Mathematical Sciences	
Moldenhauer, Marjorie G	N/A	N/A	
Moore, John F	Massachusetts Inst of Technology	Physics and Astronomy	
Moore, William R	U of California-Los Angeles	Chemistry - Organic	
Morgan, Thomas N	Oberlin College/OH	Physics and Astronomy	
Morley, Michael D	Case Western Reserve U/OH	Mathematical Sciences	
Morrow, Leroy W	N/A	N/A	
Morton, Harold S	U of Minnesota-Twin Cities	Physics and Astronomy	
Moyed, Harris S	Widener U/PA	Life Sciences - Botany (including Plant Physiology)	
Moynihan, Robert E	Canisius College/NY	Chemistry - Physical	
Moynihan, Martin H	Princeton U/NJ	Life Sciences - Zoology	
Mueller, Wheeler K	Iowa State U	Engineering - Mechanical	
Muhs, Merrill A	U of California-Berkeley	Chemistry	
Munkres, James R	Nebraska Wesleyan U	Mathematical Sciences	
Murray, George R	N/A	Physics and Astronomy	
Neal, Arthur H	Birmingham-Southern College/AL	Chemistry - Physical	
Neimark, Joshua E	N/A	Engineering - Mechanical	
Nelson, Joseph E	U of Chicago/IL	Mathematical Sciences	
Nesbet, Robert K	Harvard U/MA	Chemistry	
Newman, Donald J	New York U	Mathematical Sciences	
Niestlie, John W	North Carolina Central U	Physics and Astronomy - Nuclear	
Nixon, Walter B	Yale University/CT	Engineering - Aeronautical and Aerospace	
Nodvik, John S	N/A	Physics and Astronomy	
Norstog, Knut J	Luther College/IA	Life Sciences - Botany (including Plant Physiology)	
Offenbach, Jack A	New York U	Chemistry - Physical	
Oldfield, Abby B	N/A	Psychology	
Oliphant, Thomas A	Louisiana State U & A&M College	Physics and Astronomy	
Olson, John M	Wesleyan University/CT	Life Sciences - Biophysics	
Pahl, Herbert B	Swarthmore College/PA	N/A	
Palais, Richard S	Harvard U/MA	Mathematical Sciences	
Palmer, Edward P	N/A	Physics and Astronomy	
Pardo, John F	Columbia U/NY	Engineering - Chemical	
Parshall, George W	U of Minnesota-Twin Cities	Chemistry - Organic	
Parsons, Theran D	U of Washington	Chemistry	
Parzen, Emanuel	Harvard U/MA	Mathematical Sciences	
Peck, Harry D Jr	Wesleyan University/CT	Life Sciences - Microbiology	
Perry, Armin R	SUNY-Buffalo	Life Sciences - Biophysics	
Peterson, Franklin P	Northwestern U/IL	Mathematical Sciences - Algebra or Number Theory	
Petitjean, Donald L	U of Wisconsin-Madison	Chemistry - Analytical	
Petree, Harris E	U of Illinois-Urbana-Champaign	Chemistry - Organic	
Pettus, David	Arizona State U	Life Sciences - Zoology	
Phister, Montgomery	Stanford U/CA	Engineering	
Plock, Richard J	N/A	Chemistry - Physical	
Poindexter, Edward H	N/A	Geosciences - Geology	
Pollak, Barth	Illinois Inst of Tech	Mathematical Sciences	
Powers, Harry R	U of North Carolina-Chapel Hill	N/A	
Pratt, John W	N/A	Mathematical Sciences - Probability and Statistics	
Prenzlow, Carl F	U of Colorado	Chemistry - Organic	
Priest, Richard E	U of Illinois-Urbana-Champaign	Mathematical Sciences	
Pugh, Alexander L	N/A	Engineering - Electrical and Electronic	
Punnett, Hope H	Smith College/MA	Life Sciences - Botany (including Plant Physiology)	
Putnam, Robert E	U of Massachusetts-Amherst	Chemistry - Organic	
Pycha, Richard L	N/A	Life Sciences - Entomology	
Reed, John C	Johns Hopkins U/MD	Geosciences - Geology	
Reese, Lymon C	U of Texas-Austin	Engineering - Civil	
Rempel, Robert C	Pomona College/CA	Physics and Astronomy	
Rentsch, Helen J	N/A	Physics and Astronomy - Theoretical Physics	
Rice, Stuart A	N/A	Chemistry - Physical	
Rice, Melvin H	N/A	Physics and Astronomy	
Richardson, Lee S	Massachusetts Inst of Technology	Engineering - Metallurgical	
Richardson, James W	N/A	Chemistry - Physical	
Richardson, Dewayne L	Ripon College/WI	Life Sciences - Botany (including Plant Physiology)	
Richter, Burton	N/A	Physics and Astronomy	
Riesenfeld, Werner B	California Inst of Technology	Physics and Astronomy	
Rinehart, Kenneth L	Yale University/CT	Chemistry - Organic	
Rodenberg, Sidney D	Washington U/MO	Life Sciences - Botany (including Plant Physiology)	
Romer, Robert H	N/A	Physics and Astronomy	
Rosen, Walter G	U of Iowa	Life Sciences - Botany (including Plant Physiology)	
Rosenfeld, Arthur H	VA Polytech Inst & State U	Physics and Astronomy	
Roth, Willard D	Swarthmore College/PA	Life Sciences - Biology	
Roth, Laura M	N/A	Physics and Astronomy	
Rouleau, Wilfred T	Carnegie Mellon U/PA	Engineering - Mechanical	
Rubenstein, Richard A	Ohio State U	Physics and Astronomy	
Ruby, Philip R	U of Illinois-Urbana-Champaign	Chemistry	
Ruck, Philip R	Unknown	Life Sciences - Zoology	
Rumely, John H	Oberlin College/OH	Life Sciences - Botany (including Plant Physiology)	
Salsburg, Zevi W	U of Rochester/NY	Chemistry	
Sansoucie, Robert L	U of Massachusetts-Amherst	Mathematical Sciences	
Sartori, Leo	Massachusetts Inst of Technology	Physics and Astronomy	
Sax, Sylvan M	U of Pittsburgh/PA	Chemistry	
Scarf, Herbert	Temple U/PA	Mathematical Sciences	
Schaad, Lawrence J	N/A	Chemistry - Organic	
Schapiro, Miriam	Columbia U/NY	Mathematical Sciences	
Schmidt, Paul W	Carleton College/MN	Physics and Astronomy	
Schwaar, Robert H	N/A	Engineering - Chemical	
Schwartz, Charles L	N/A	Physics and Astronomy	
Scott, Thomas A	N/A	Physics and Astronomy - Astronomy	
Scotten, Harold L	Indiana U-Bloomington	Life Sciences - Biology	
Sedgwick, Thomas A	N/A	Engineering - Mechanical	
Selander, Richard B	U of Utah	Life Sciences - Entomology	
Selander, Robert K	U of Utah	Life Sciences - Zoology	
Selig, Henry H	U of Chicago/IL	Chemistry	
Seligman, George B	U of Rochester/NY	Mathematical Sciences	
Senger, Clyde M	Reed College/OR	Life Sciences - Biology	
Sessler, Andrew M	Harvard U/MA	Physics and Astronomy	
Shaffer, Robert L	Kansas State U/KS	Life Sciences - Botany (including Plant Physiology)	
Shapiro, Jacob	CUNY-City College	Life Sciences - Biophysics	
Shapiro, Norman	N/A	Mathematical Sciences	
Sher, Irving H	U of Pennsylvania	N/A	
Shlichta, Paul J	N/A	Chemistry - Organic	
Silas, Robert S	U of Florida	Chemistry - Physical	
Simeral, William G	Franklin and Marshall College/PA	Physics and Astronomy	
Singer, Maxine F	Swarthmore College/PA	N/A	
Sistrom, William R	Harvard U/MA	Life Sciences - Microbiology	
Skallerup, Marilyn G	Chatham College/PA	Life Sciences - Botany (including Plant Physiology)	
Slonczewski, John C	Worcester Polytechnic Inst/MA	Physics and Astronomy	
Sly, William G	San Diego State U/CA	Chemistry - Physical	
Smith, James R	Brigham Young U/UT	Physics and Astronomy	
Smith, Buford D	Oklahoma State U	Engineering - Chemical	
Smith, Henry J	Harvard U/MA	Physics and Astronomy - Astronomy	
