Name	Baccalaureate Institution	Field of Study	Current Institution
Buhrer, Carl F	Polytechnic U/NY	Chemistry - Inorganic	
Burdick, Glenn A	N/A	Physics and Astronomy - Solid State	
Burdick, Donald S	N/A	Mathematical Sciences - Probability and Statistics	
Burke, James A	N/A	Physics and Astronomy - Theoretical Physics	
Burns, John M	Johns Hopkins U/MD	Life Sciences - Genetics	
Burtner, Roger L	N/A	Geosciences - Geology	
Burton, Robert C	Brigham Young U/UT	Mathematical Sciences - Probability and Statistics	
Butcher, Samuel S	N/A	Chemistry - Physical	
Butensky, Martin	Columbia U/NY	Engineering - Chemical	
Butler, James R	U of Georgia	Geosciences - Geology	
Buxbaum, Paul J	Columbia U/NY	N/A	
Buyrn, Audrey B	N/A	Physics and Astronomy - Nuclear	
Caldwell, Dennis J	Yale University/CT	Chemistry	
Carlsmith, James M	N/A	Psychology - Experimental or Comparative	
Carroll, Alan S	N/A	Physics and Astronomy	
Carson, Daniel H	U of California-Berkeley	Psychology - Experimental or Comparative	
Catania, Anthony C	Columbia U/NY	Psychology - Experimental or Comparative	
Cerny, Joseph I	U of Mississippi	Chemistry	
Chilton, Frank M	N/A	Physics and Astronomy - Theoretical Physics	
Christensen, Julie	U of Illinois-Urbana-Champaign	Psychology - Experimental or Comparative	
Cliburn, Joseph W	Millsaps College/MS	Life Sciences - Zoology	
Closson, William D	Wayne State U/MI	Chemistry - Organic	
Colla, Coleman P	N/A	N/A	
Collins, George F	Loyola Marymont U/CA	Chemistry - Physical	
Conley, Charles C	Wayne State U/MI	Mathematical Sciences - Analysis	
Considine, James P	Manhattan College/NY	Chemistry - Physical	
Correll, David L	North Central College/IL	Life Sciences - Ecology	
Cotter, Edward J	N/A	Geosciences - Geology	
Coulter, Claude A	Samford U/AL	Physics and Astronomy	
Coury, Francis M	N/A	Physics and Astronomy - Solid State	
Culbert, Thomas P	U of Minnesota-Twin Cities	N/A	
Curtiss, Lawrence	N/A	Physics and Astronomy	
Cushing, Edward J	Washington U/MO	Geosciences - Geology	
Czamanske, Gerald K	U of Chicago/IL	Geosciences - Geology	
Dade, Everett C	N/A	Mathematical Sciences - Algebra or Number Theory	
Dahm, David M	N/A	Physics and Astronomy - Theoretical Physics	
Dalton, Edward K	N/A	Physics and Astronomy - Nuclear	
Dalton, Cecile K	N/A	Chemistry - Organic	
Davidson, Ernest R	N/A	Engineering - Chemical	
Davies, Harold W	Emporia State U/KS	N/A	
Davis, James E	Mississippi State U	Chemistry - Physical	
Davis, John A	N/A	Engineering - Chemical	
Dawson, Robert L	N/A	Chemistry - Organic	
Day, Gene F	N/A	Physics and Astronomy - Solid State	
Day, Benjamin D	N/A	Physics and Astronomy	
Deal, Paul H	N/A	Life Sciences - Physiology	
Decoursey, Patricia A	Cornell U/NY	Life Sciences - Ecology	
Delaney, Thomas J	N/A	Engineering - Chemical	
Denton, John S	N/A	Mathematical Sciences	
Depillis, John	N/A	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Devincentis, Margaret M	N/A	Life Sciences - Physiology	
Devoe, Howard J	Oberlin College/OH	Chemistry - Physical	
Diamond, Jared M	N/A	Life Sciences - Biophysics	
Diercks, Kay J	U of Texas-Austin	Psychology - Experimental or Comparative	
Dittner, Peter F	N/A	Physics and Astronomy - Nuclear	
Dixon, Richard W	N/A	N/A	
Doane, Winifred W	CUNY-Hunter College	Life Sciences - Genetics	
Dolen, Richard	Cornell U/NY	Physics and Astronomy - Theoretical Physics	
Dollard, John D	N/A	Physics and Astronomy	
Dolliver, James S	Cornell U/NY	Life Sciences - Botany (including Plant Physiology)	
Dougherty, Harry W	CUNY-City College	N/A	
Dove, William F	N/A	N/A	
Downs, James P	Georgia Institute of Tech	Geosciences - Geophysics	
Dragt, Alexander J	N/A	Physics and Astronomy - Theoretical Physics	
Dreiss, Gerard J	N/A	Physics and Astronomy - Solid State	
Dworin, Lowell	CUNY-City College	Physics and Astronomy - Nuclear	
Eardley, David B	Carnegie Mellon U/PA	Engineering - Electrical and Electronic	
Ecker, Richard E	N/A	Life Sciences - Microbiology	
Eckstein, Shulamith G	Hebrew Univ of Jerusalem/Israel	Physics and Astronomy - Nuclear	
Egger, Maurice D	N/A	Psychology - Experimental or Comparative	
Eichberg, Joseph J	Massachusetts Inst of Technology	N/A	
Eisenberg, John F	Washington State U	Life Sciences - Ecology	
Eisenberg, Judah M	N/A	Physics and Astronomy	
Elder, John W	N/A	Chemistry - Organic	
Enderton, Herbert B	N/A	Mathematical Sciences	
Engleman, Emil M	N/A	Life Sciences - Botany (including Plant Physiology)	
Ernest, Jeannette	N/A	Life Sciences - Zoology	
Erwin, Joseph A	Saint John's U-Queens/NY	Life Sciences - Physiology	
Evans, Robert J	U of Nebraska-Lincoln	Chemistry - Organic	
Everett, Glen E	U of Utah	Physics and Astronomy - Nuclear	
Eyde, Richard H	Franklin and Marshall College/PA	Life Sciences - Botany (including Plant Physiology)	
Fabens, Augustus J	Harvard U/MA	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Fante, Ronald L	N/A	N/A	
Farley, Donald T	Cornell U/NY	Physics and Astronomy	
Fassnacht, Robert E	N/A	Physics and Astronomy	
Fehlner, Francis P	College of the Holy Cross/MA	Chemistry - Physical	
Feinleib, Julius	N/A	Physics and Astronomy - Solid State	
Feldman, Martin R	N/A	Chemistry	
Feldman, Marvin	Columbia U/NY	N/A	
Felton, Ronald H	N/A	Chemistry - Physical	
Fenwick, Robert B	N/A	N/A	
Fiddler, Richard W	N/A	Engineering - Nuclear	
Fineman, Joseph C	N/A	Physics and Astronomy - Theoretical Physics	
Fischer, Patrick C	U of Michigan	Mathematical Sciences	
Fish, Ferol F	Indiana U-Bloomington	Geosciences - Geophysics	
Fish, Robert A	Harvard U/MA	Chemistry - Physical	
Fisher, Robert T	N/A	Physics and Astronomy	
Fitzgeorge, Joyce	Rutgers State U-New Brunswick/NJ	Life Sciences - Botany (including Plant Physiology)	
Fleming, Gordon N	N/A	Physics and Astronomy - Theoretical Physics	
Fliegel, Henry F	N/A	Physics and Astronomy - Astronomy	
Foley, Richard J	N/A	N/A	
Foote, Christopher S	Yale University/CT	Chemistry - Organic	
Foote, Joel L	Miami U/OH	Chemistry - Organic	
Forbes, Milton L	U of Northern Iowa	Life Sciences - Biology	
Foster, Edward M	Claremont McKenna College/CA	Social Sciences	
Frame, Robert A	West Virginia U	Chemistry - Physical	
Francis, George C	N/A	Mathematical Sciences	
Franco, Victor	N/A	Physics and Astronomy - Theoretical Physics	
Frankel, Richard A	N/A	Chemistry - Physical	
Franzen, Hugo F	U of California-Berkeley	Chemistry - Physical	
Fraser, Edward C	N/A	N/A	
Freed, Jack H	N/A	Engineering - Chemical	
French, Bevan M	N/A	Geosciences - Geophysics	
Freyd, Peter J	N/A	Mathematical Sciences	
Frommer, Gabriel P	Oberlin College/OH	Psychology - Experimental or Comparative	
Fulton, Robert L	Brown U/RI	Chemistry	
Furumoto, Augustine S	U of Dayton/OH	Geosciences - Geophysics	
Gage, Donald H	N/A	Engineering - Mechanical	
Galvin, Fred	N/A	Mathematical Sciences	
Gamson, William A	Antioch U/OH	Psychology - Experimental or Comparative	
Garrick, Michael D	N/A	N/A	
Garwood, Donald C	Kalamazoo College/MI	Chemistry - Organic	
Gassner, Henry P	N/A	Social Sciences	
Gastwirth, Joseph L	Yale University/CT	Mathematical Sciences - Analysis	
Gelb, Arthur	N/A	N/A	
Gerstein, Ira S	N/A	Physics and Astronomy	
Gibbs, Sarah P	Cornell U/NY	Life Sciences - Physiology	
Gibbs, James L	Cornell U/NY	N/A	
Giles, William B	N/A	Mathematical Sciences	
Gille, John C	Yale University/CT	Geosciences - Geophysics	
Gillespie, Barbara C	N/A	Life Sciences - Botany (including Plant Physiology)	
Gillin, Rose E	N/A	N/A	
Gluck, Herman R	N/A	Mathematical Sciences	
Goldenberg, Harold M	California Inst of Technology	Physics and Astronomy	
Goldman, Michael A	N/A	Physics and Astronomy - Solid State	
Goldman, Lawrence	N/A	Life Sciences - Physiology	
Goldstein, Paul	N/A	Chemistry - Physical	
Goldstein, Rubin	Princeton U/NJ	Physics and Astronomy - Theoretical Physics	
Goodrich, Robert L	N/A	Physics and Astronomy - Solid State	
Goren, Simon L	N/A	Engineering - Chemical	
Grant, Walter J	Boston College/MA	Physics and Astronomy - Solid State	
Gray, David L	N/A	Engineering - Chemical	
Green, John P	N/A	Engineering - Electrical and Electronic	
Greenleaf, Newcomb	N/A	Mathematical Sciences - Algebra or Number Theory	
Grender, Gordon C	Indiana U-Bloomington	Geosciences - Geology	
Grim, Samuel O	Franklin and Marshall College/PA	Chemistry - Inorganic	
Grinnell, Alan D	N/A	Life Sciences - Zoology	
Griswold, Ralph E	Stanford U/CA	N/A	
Griswold, Robert E	Unknown	Chemistry - Analytical	
Gross, Meredith G	Princeton U/NJ	Geosciences - Geology	
Grossman, Edward J	Columbia U/NY	N/A	
Guard, James R	U of Washington	Mathematical Sciences - Analysis	
Gunckel, Thomas L	N/A	Engineering - Electrical and Electronic	
Guttman, Burton S	N/A	Life Sciences - Physiology	
Haake, Paul C	Harvard U/MA	Chemistry - Physical	
Hackman, Morton M	N/A	Mathematical Sciences - Analysis	
Hagen, Carl R	Massachusetts Inst of Technology	Physics and Astronomy - Theoretical Physics	
Hagge, Donald E	N/A	Physics and Astronomy - Nuclear	
Hahn, Frank J	U of Rochester/NY	Mathematical Sciences - Analysis	
Haines, Howard B	N/A	Life Sciences - Ecology	
Haley, Joseph A	N/A	Mathematical Sciences	
Hall, Jane H	N/A	Chemistry - Physical	
Hall, Daniel N	N/A	Chemistry - Organic	
Hamelink, Ronald C	N/A	Mathematical Sciences	
Hannauer, George	N/A	Mathematical Sciences - Algebra or Number Theory	
Hanson, David L	Massachusetts Inst of Technology	Mathematical Sciences - Probability and Statistics	
Harbke, Richard C	N/A	Geosciences - Geology	
Harris, Donald P	U of Texas-Austin	N/A	
Harrison, Jean B	N/A	Life Sciences - Physiology	
Harte, Kenneth J	N/A	Physics and Astronomy - Theoretical Physics	
Hartman, Thomas F	U of Wisconsin-Madison	Psychology - Experimental or Comparative	
Haugen, Ruth M	N/A	Psychology - Experimental or Comparative	
Hauk, Peter	N/A	Chemistry - Physical	
Heath, Robert L	Massachusetts Inst of Technology	N/A	
Heider, Karl G	Harvard U/MA	N/A	
Helliwell, Thomas	N/A	Physics and Astronomy - Theoretical Physics	
Hendershott, Myrl	N/A	Physics and Astronomy	
Hendrix, Thomas E	Franklin and Marshall College/PA	Geosciences - Geology	
Hershman, Arnold	Case Western Reserve U/OH	Engineering - Chemical	
Herzberg, Norman P	N/A	Mathematical Sciences - Algebra or Number Theory	
Hess, George B	N/A	Physics and Astronomy	
Higbie, Paul R	N/A	Physics and Astronomy - Theoretical Physics	
Hill, John W	Middle Tennessee State U	Chemistry - Organic	
Hillier, Frederick S	Stanford U/CA	Engineering - Industrial	
Hobbs, Charles F	Emporia State U/KS	Chemistry	
Hoff, Marcian E	N/A	Engineering - Electrical and Electronic	
Hoffman, Frederick	N/A	Mathematical Sciences	
Hoffmann, Roald	N/A	Chemistry	
Holland, Jerome T	Whittier College/CA	Mathematical Sciences - Algebra or Number Theory	
Holm, Richard H	U of Massachusetts-Amherst	Chemistry - Inorganic	
Hone, Daniel W	N/A	Physics and Astronomy - Solid State	
Honsaker, John L	California Inst of Technology	Physics and Astronomy	
Hortmann, Alfred G	N/A	Chemistry - Organic	
Hoyme, Lucile E	George Washington U/DC	N/A	
Hubbard, Robert L	U of North Carolina-Chapel Hill	Physics and Astronomy - Theoretical Physics	
Hubin, Allen J	N/A	Chemistry - Physical	
Hughes, Thomas H	N/A	Engineering	
Hultgren, Glen O	N/A	Chemistry - Physical	
Humphreys, Tom D	N/A	Life Sciences - Zoology	
Hundhausen, Arthur J	N/A	Physics and Astronomy	
Hyder, Monte L	N/A	Chemistry - Physical	
Irvine, William M	Pomona College/CA	Physics and Astronomy - Theoretical Physics	
Israelsen, Boyd P	California Inst of Technology	N/A	
Izuno, Takumi	U of Hawaii-Manoa	Life Sciences - Genetics	
Jacobs, Norman A	N/A	Engineering - Chemical	
Jameson, Alexander	Brigham Young U/UT	Chemistry - Physical	
Johnsgard, Paul A	ND State U	Life Sciences - Zoology	
Johnson, Charles S	N/A	Chemistry - Physical	
Jolly, Henry P	N/A	Physics and Astronomy - Solid State	
Jones, Marvin T	N/A	Chemistry - Physical	
Jones, Benjamin F	N/A	Engineering - Chemical	
Jordan, Thomas F	N/A	Physics and Astronomy - Nuclear	
Jordan, Wade H	East Carolina U/NC	Chemistry - Physical	
Josephson, Robert K	Tufts U/MA	Life Sciences - Physiology	
Kadlec, Robert H	N/A	Engineering - Chemical	
Kahn, Phyllis L	Cornell U/NY	Life Sciences - Biophysics	
Kampmeier, Jack A	Amherst College/MA	Chemistry - Organic	
Kandall, Geoffrey	N/A	Mathematical Sciences	
Kandel, Robert S	N/A	Physics and Astronomy - Astronomy	
Kaplan, David B	U of California-Los Angeles	Social Sciences	
Kaplan, Stanley	N/A	Mathematical Sciences - Analysis	
Karg, Gerhart M	Manhattan College/NY	Chemistry - Physical	
Karrass, Abraham	CUNY-Brooklyn College	Mathematical Sciences - Analysis	
Kauffman, Joel M	N/A	Chemistry - Organic	
Kay, Elizabeth M	N/A	Geosciences	
Kemp, Daniel S	N/A	N/A	
Kessler, Dietrich	N/A	Life Sciences - Microbiology	
Kiefer, Edgar F	Stanford U/CA	Chemistry	
King, Robert B	Oberlin College/OH	Chemistry - Inorganic	
King, Cary J	Yale University/CT	Engineering - Chemical	
Kirchner, Roger B	N/A	Mathematical Sciences	
Klauder, Louis T	N/A	Physics and Astronomy - Theoretical Physics	
Klein, Attila O	CUNY-Brooklyn College	Life Sciences - Botany (including Plant Physiology)	
Kleinman, Leonard	U of California-Los Angeles	Physics and Astronomy - Solid State	
Klement, William J	N/A	Physics and Astronomy	
Kneuer, Joseph G	N/A	Engineering - Electrical and Electronic	
Knight, William S	N/A	Chemistry - Analytical	
Knoll, Glenn F	Case Western Reserve U/OH	Engineering - Nuclear	
Koehl, William J	Xavier U/OH	Chemistry - Organic	
Koenig, Donald F	Carnegie Mellon U/PA	Life Sciences - Biophysics	
Konrad, Michael W	N/A	Life Sciences - Biophysics	
Konsler, Thomas R	U of Kentucky	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Korenman, Victor	N/A	Physics and Astronomy - Theoretical Physics	
Kramer, David A	N/A	Physics and Astronomy - Theoretical Physics	
Kreimer, Herbert F	N/A	Mathematical Sciences - Algebra or Number Theory	
Kurzweg, Ulrich H	N/A	Physics and Astronomy	
Laidlaw, William J	N/A	Psychology - Experimental or Comparative	
Laison, Gary B	N/A	Mathematical Sciences	
Land, Hugh C	Marshall U/WV	Life Sciences - Zoology	
Lande, Alexander	Cornell U/NY	Physics and Astronomy - Theoretical Physics	
Landsman, Emanuel	N/A	N/A	
Langford, Cooper H	Harvard U/MA	Chemistry - Physical	
Larchar, Robert H	N/A	Social Sciences	
Larrabee, Allan R	Bucknell U/PA	N/A	
Larsen, Jimmy C	U of California-Riverside	Geosciences - Geophysics	
Lebovitz, Norman R	U of California-Los Angeles	Physics and Astronomy	
Lechner, Robert J	Carnegie Mellon U/PA	N/A	
Leeper, Edward A	N/A	Physics and Astronomy - Theoretical Physics	
Leermakers, Peter A	N/A	Chemistry - Physical	
Leeson, David B	N/A	N/A	
Legg, James C	N/A	Physics and Astronomy - Nuclear	
Leitner, Philip	N/A	Life Sciences - Zoology	
Lent, Arnold H	N/A	Engineering - Metallurgical	
Lepse, Paul A	N/A	Chemistry - Physical	
Lesikar, Arnold V	N/A	Physics and Astronomy - Nuclear	
Levenberg, Milton I	Illinois Inst of Tech	Chemistry	
Levin, Alan D	N/A	Psychology - Experimental or Comparative	
Levine, Isaac J	CUNY-City College	Chemistry - Organic	
Levine, Jerome P	N/A	Mathematical Sciences	
Levine, Ira N	N/A	Chemistry - Physical	
Levine, Michael J	N/A	Physics and Astronomy - Theoretical Physics	
Levy, Peter M	N/A	Engineering	
Libby, William J	U of Michigan	Life Sciences - Genetics	
Light, Robley J	VA Polytech Inst & State U	Chemistry - Organic	
Linden, Donald A	CUNY-City College	N/A	
Lindsay, Robert E	Stanford U/CA	N/A	
Lindsley, Donald H	Princeton U/NJ	Geosciences - Geophysics	
Lissner, David B	Massachusetts Inst of Technology	Mathematical Sciences - Algebra or Number Theory	
Litwin, George H	N/A	Psychology - Experimental or Comparative	
Lockhart, Andrew P	N/A	Engineering - Chemical	
Longley, William W	N/A	Physics and Astronomy	
Longosz, Edward J	St Mary's U of Minnesota	Chemistry - Organic	
Loomis, Alden A	Stanford U/CA	Geosciences - Geology	
Lorand, John P	N/A	Chemistry - Organic	
Lotsoff, Seymour N	N/A	Engineering - Electrical and Electronic	
Lowe, Mildred E	Texas Christian U	Life Sciences - Zoology	
Lowry, John T	U of Texas-Austin	Life Sciences - Biophysics	
Lundy, Richard A	U of Chicago/IL	Physics and Astronomy - Nuclear	
Lynch, David D	Tufts U/MA	Physics and Astronomy - Theoretical Physics	
Macek, Robert J	N/A	Physics and Astronomy - Theoretical Physics	
Maclean, David B	Yale University/CT	Chemistry - Organic	
Magid, Leonard M	U of Pennsylvania	N/A	
Mahowald, Anthony P	N/A	Life Sciences - Zoology	
Makous, Walter L	N/A	Psychology - Experimental or Comparative	
Malmar, Constance	N/A	Chemistry - Organic	
Manuel, Thomas A	Ohio Wesleyan U	Chemistry - Inorganic	
Marik, Robert H	N/A	Engineering - Chemical	
Mason, David T	N/A	Life Sciences - Botany (including Plant Physiology)	
Mawby, John E	N/A	Geosciences - Paleontology	
Mayer, Alan L	N/A	Mathematical Sciences	
Mcfadden, James T	U of Pittsburgh/PA	Life Sciences - Ecology	
Mcivor, Ivor K	N/A	Engineering	
Mcmillan, Daniel R	Emory U/GA	Mathematical Sciences - Topology	
Mcneill, Dale A	Harvard U/MA	Physics and Astronomy - Nuclear	
Mcpherson, Kenneth	N/A	Life Sciences - Physiology	
Means, Winthrop D	Harvard U/MA	Geosciences - Geology	
Meltzer, Herbert Y	N/A	Chemistry - Organic	
Mennitt, Philip G	N/A	Chemistry - Physical	
Mercer, Edward E	Canisius College/NY	Chemistry - Physical	
Merkl, Arthur W	N/A	Chemistry - Physical	
Midgley, James E	U of Michigan	Physics and Astronomy - Theoretical Physics	
Miller, Gerald R	N/A	Chemistry - Physical	
Miller, Donald A	N/A	N/A	
Mineka, John C	N/A	Mathematical Sciences - Analysis	
Minkus, Jerome B	N/A	Mathematical Sciences - Topology	
Mollenauer, James F	Amherst College/MA	Chemistry	
Moran, Paul R	N/A	Physics and Astronomy - Nuclear	
Morgan, Robert L	Antioch U/OH	Chemistry - Organic	
Morlan, George D	N/A	Mathematical Sciences - Probability and Statistics	
Mortensen, Glen A	U of Idaho	Engineering - Nuclear	
Mosher, Robert E	N/A	Mathematical Sciences	
Mottershead, Charles T	Washington U/MO	Physics and Astronomy - Theoretical Physics	
Moulton, David M	N/A	Chemistry - Physical	
Moursund, David G	N/A	Mathematical Sciences	
Mueller, August P	Moorhead State U/MN	Life Sciences - Zoology	
Muffler, Leroy J	N/A	Geosciences - Geology	
Muirbrook, Newell K	Yale University/CT	Engineering - Chemical	
Muller, Richard S	Stevens Inst of Technology/NJ	N/A	
Murray, Joseph J	Davidson College/NC	Life Sciences - Zoology	
Myers, Robert A	N/A	Physics and Astronomy - Solid State	
Nealy, David L	N/A	Chemistry - Physical	
Neeper, Donald A	N/A	Physics and Astronomy	
Neeper, Carolyn A	Pomona College/CA	Life Sciences - Microbiology	
Neighbor, James E	Stanford U/CA	Physics and Astronomy - Theoretical Physics	
Nelson, Dale A	N/A	Mathematical Sciences	
Neville, Richard C	N/A	N/A	
Neville, Donald E	Loyola Marymont U/CA	Physics and Astronomy - Theoretical Physics	
Nichols, Thomas S	Miami U/OH	Chemistry - Physical	
Nichols, Larry D	N/A	Chemistry - Physical	
Nilsson, William A	U of Illinois-Urbana-Champaign	Chemistry - Organic	
Norcross, Bruce E	U of Vermont-Burlington	Chemistry - Physical	
Nordlander, John E	Cornell U/NY	Chemistry - Organic	
Northrop, Ralph C	N/A	Chemistry - Organic	
Novin, Donald	U of Minnesota-Twin Cities	Psychology - Experimental or Comparative	
Odonnell, David V	N/A	Chemistry - Organic	
Oetzel, George N	N/A	N/A	
Oglesby, Larry C	N/A	Life Sciences - Zoology	
Oliver, David W	VA Polytech Inst & State U	Physics and Astronomy	
Opshelor, Virginia	N/A	Chemistry - Analytical	
Orians, Gordon H	U of Wisconsin-Madison	Life Sciences - Ecology	
Ortenburger, Irene	Stanford U/CA	Physics and Astronomy	
Osborne, Weymar Z	U of Oklahoma	Physics and Astronomy	
Osofsky, Abraham J	N/A	N/A	
Ostercamp, Daryl L	Saint Olaf College/MN	Chemistry - Organic	
Palmer, Theodore W	N/A	Mathematical Sciences - Algebra or Number Theory	
Paolillo, Dominick J	N/A	Life Sciences - Botany (including Plant Physiology)	
Parker, Jerald D	Oklahoma State U	Engineering - Mechanical	
Parker, Richard B	N/A	Life Sciences - Zoology	
Parker, Ronald B	U of California-Berkeley	Geosciences - Geology	
Parker, Pierce D	Unknown	Geosciences - Geology	
Partos, Richard D	N/A	Chemistry - Organic	
Paulikas, George A	U of Illinois-Urbana-Champaign	Physics and Astronomy - Theoretical Physics	
Person, James C	N/A	Chemistry - Physical	
Peterson, Laurence E	U of Minnesota-Twin Cities	Physics and Astronomy - Nuclear	
Peterson, Janice K	Whitman College/WA	Life Sciences - Physiology	
Peterson, James M	Wake Forest U/NC	Chemistry - Physical	
Phinney, Robert A	N/A	Geosciences - Geophysics	
Pickering, Ranard J	Indiana U-Bloomington	Geosciences - Geology	
Pierce, Robert L	N/A	Mathematical Sciences	
Pierson, Edward S	N/A	N/A	
Pittman, Richard G	N/A	Chemistry - Organic	
Platek, Walter A	SUNY-Buffalo	Chemistry - Physical	
Pohl, William F	U of Chicago/IL	Mathematical Sciences	
Polinsky, Martha I	N/A	Life Sciences - Zoology	
Pomraning, Gerald C	U of Wisconsin-Madison	Engineering - Nuclear	
Poulson, Thomas L	Cornell U/NY	Life Sciences - Physiology	
Poultney, Sherman K	N/A	Physics and Astronomy - Solid State	
Powell, David L	N/A	Chemistry - Physical	
Pratt, Richard L	Washington U/MO	Mathematical Sciences	
Price, Steven	N/A	Life Sciences - Physiology	
Quinn, Edward P	N/A	Engineering - Mechanical	
Quist, Arvin S	Dana College/NE	Chemistry - Physical	
Radloff, Lenore S	U of Minnesota-Twin Cities	Psychology - Experimental or Comparative	
Radoski, Henry R	N/A	Physics and Astronomy	
Raff, Alfred I	N/A	Engineering	
Ragland, Thomas E	N/A	N/A	
Ralph, Peter	N/A	Physics and Astronomy - Theoretical Physics	
Ramsay, Arlan B	N/A	Mathematical Sciences	
Rasmusson, Gary H	N/A	Chemistry - Organic	
Reed, Francis K	N/A	N/A	
Reese, William	N/A	Physics and Astronomy - Solid State	
Reichle, Walter T	New Jersey InstituteTechnology	Chemistry - Physical	
Reilly, Bernard E	N/A	Life Sciences - Physiology	
Reinecke, Manfred G	U of Wisconsin-Madison	Chemistry - Organic	
Reneau, Leon R	N/A	Engineering - Mechanical	
Renken, James H	N/A	Physics and Astronomy - Nuclear	
Reynolds, Wynetka A	N/A	Life Sciences - Physiology	
Richter, Wayne H	N/A	Mathematical Sciences - Algebra or Number Theory	
Riddiford, Lynn V	N/A	N/A	
Riggsby, William S	N/A	Life Sciences - Biophysics	
Rinde, John J	Massachusetts Inst of Technology	Engineering - Mechanical	
Robinson, Peter	Dartmouth College/NH	Geosciences - Geology	
Roe, David K	Pacific Lutheran U/WA	Chemistry - Analytical	
