Name	Baccalaureate Institution	Field of Study	Current Institution
Deutsch, Charles J	Cornell U/NY	Life Sciences - Zoology	
Diegel, Fredric A	Franklin and Marshall College/PA	Geosciences - Geology	
Diesel, Eric J	N/A	Mathematical Sciences - Probability and Statistics	
Dirmaier, Laure J	N/A	N/A	
Diversediaz, Lucie D	N/A	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Dodd, James A	N/A	Chemistry - Organic	
Doe, Christopher Q	N/A	Life Sciences - Cell Biology	
Doherty, Elizabeth M	N/A	Social Sciences - Political Science	
Doms, Robert W	N/A	Life Sciences - Cell Biology	
Doremus, Holly D	N/A	Life Sciences - Botany (including Plant Physiology)	
Doye, Damona G	Oklahoma State U	Social Sciences - Economics (Business Administration not eligible)	
Doyon, Leon G	N/A	N/A	
Drake, Thomas G	Massachusetts Inst of Technology	Geosciences - Geology	
Dubois, Gregory P	N/A	Physics and Astronomy - Theoretical Physics	
Durban, Diane C	N/A	Geosciences - Physical Oceanography	
Durland, Ross H	N/A	Life Sciences - Molecular Biology	
Earle, John S	Oberlin College/OH	Social Sciences - Economics (Business Administration not eligible)	
Ebright, Richard H	N/A	Life Sciences - Biology	
Echols, Catharine H	U of California-San Diego	Psychology - Developmental	
Eckart, Glen A	N/A	N/A	
Ehrlich, Mark E	Duquesne U/PA	Life Sciences - Biological Oceanography	
Ellington, Andrew D	N/A	N/A	
Elser, James J	N/A	Life Sciences - Ecology	
Engh, Richard Alan	N/A	Chemistry - Physical	
English, Dorcas E	Fisk U/TN	Life Sciences - Physiology	
Ennis, Christine R	Purdue U/IN	Chemistry - Analytical	
Erbes, Michael R	Stanford U/CA	Engineering - Mechanical	
Ernsberger, Paul R	Macalester College/MN	Life Sciences - Physiology	
Escott, Scott P	N/A	Life Sciences - Biophysics	
Estey, Sue J	U of California-Berkeley	N/A	
Farley, Martin B	Penn State U-University Park	Geosciences - Paleontology	
Farnham, Dana A	N/A	N/A	
Faulds, James E	N/A	Geosciences - Geology	
Fay, Jon A	Harvard U/MA	Social Sciences - Economics (Business Administration not eligible)	
Feit, Paul	N/A	Mathematical Sciences - Algebra or Number Theory	
Fernandez, Donna Eliza*	U of Montana	Life Sciences - Cell Biology	
Field, Les W	Johns Hopkins U/MD	N/A	
Finch, William C	N/A	Chemistry - Inorganic	
Fischer, Janice A	N/A	Life Sciences - Genetics	
Fisher, Thomas A	N/A	Chemistry - Physical	
Fisher, Marye J S	Washington U/MO	Life Sciences - Physiology	
Flores, Richard J	N/A	Geosciences - Geology	
Floyd, Sigmund	Tokyo Inst of Technology/Japan	Engineering - Chemical	
Forger, Nancy G	N/A	Psychology - Experimental or Comparative	
Forren, Helmut R	N/A	N/A	
Foulser, David E	N/A	N/A	
Fountain, Donna M	N/A	Engineering - Mechanical	
Fowler, Tracy A	N/A	Engineering - Mechanical	
Fox, Susan R	Cornell U/NY	Life Sciences - Physiology	
Fox, Barbara A	U of California-Los Angeles	Social Sciences - Linguistics	
Francis, Debra C	U of Delaware	Engineering - Chemical	
Frankel, Carolyn	U of Pennsylvania	Social Sciences - Sociology (Social Work not eligible)	
Frattini, Paul Louis	N/A	Engineering - Chemical	
Frederick, John Howard*	Princeton U/NJ	Chemistry - Physical	
Freed, Daniel Stuart	N/A	Mathematical Sciences - Geometry	
Freymann, Douglas M	Massachusetts Inst of Technology	N/A	
Friedman, David B	U of California-San Diego	Social Sciences - Political Science	
Frost, William N	Reed College/OR	N/A	
Gable, Kevin P	N/A	Chemistry - Organic	
Galindoramirez, Tina M	N/A	Life Sciences - Biology	
Garrity, Thomas A	N/A	Mathematical Sciences - Analysis	
Garza, Jose M	Sam Houston State U/TX	Life Sciences - Cell Biology	
Gavin, Michael K	Swarthmore College/PA	Social Sciences - Economics (Business Administration not eligible)	
Gelman, Susan A	Oberlin College/OH	Psychology - Developmental	
Gerloff, Jane E	Michigan State U	N/A	
Gerrig, Richard J	Yale University/CT	Psychology - Experimental or Comparative	
Gibbons, Robert S	Harvard U/MA	Social Sciences	
Gilbert, Daniel T	N/A	Psychology - Experimental or Comparative	
Gillespie, Frances P	Yale University/CT	Life Sciences - Biology	
Giniger, Edward S	Yale University/CT	Life Sciences - Molecular Biology	
Gipson, Stephen L	N/A	Chemistry - Physical	
Givens, Kerry T	N/A	Life Sciences - Ecology	
Gold, Warren G	U of Washington	Life Sciences - Ecology	
Goldberg, Madeline N B	CUNY-Hunter College	Psychology - Personality and Individual Differences	
Goldman, Debra S	N/A	Life Sciences - Microbiology	
Goldman, Bruce H	U of Wisconsin-Madison	Life Sciences - Cell Biology	
Gomby, Deanna S	U of California-Los Angeles	Psychology - Social	
Gonzalez, Roberto Jr	U of Texas-Arlington	Life Sciences - Entomology	
Goodman, Mark W	N/A	Physics and Astronomy - Theoretical Physics	
Goodrich, David C	U of Wisconsin-Madison	Engineering - Civil	
Gorchov, David L	Princeton U/NJ	Life Sciences - Ecology	
Gordus, Andrew G	Humboldt State U/CA	Life Sciences - Fish and Wildlife	
Goree, John A Jr	N/A	N/A	
Graven, Michael A	N/A	Life Sciences - Genetics	
Green, Jeffrey S	U of Texas-Arlington	Social Sciences - Political Science	
Griffith, Leslie C	N/A	N/A	
Gulig, Paul A	Texas A&M U	Life Sciences - Microbiology	
Gutierrez, Roberto	N/A	Geosciences - Geology	
Guzman, Carmen A	U of Puerto Rico-Rio Piedras	Social Sciences - Sociology (Social Work not eligible)	
Haag, Pamela D	U of Charleston/WV	N/A	
Hacking, Perry B	N/A	Physics and Astronomy - Astronomy	
Haden, Patricia E	N/A	Psychology - Experimental or Comparative	
Haegel, Nancy M	N/A	Engineering - Metallurgical	
Hall, Melinda M	Duke U/NC	Geosciences - Physical Oceanography	
Hallwachs, Winifred	Princeton U/NJ	Life Sciences - Ecology	
Hamilton, Robert T	U of Arizona	Engineering - Chemical	
Hamilton, Margaret M	U of Pennsylvania	Psychology - Social	
Harney, Barbara Ann	U of Virginia-Charlottesville	Life Sciences - Ecology	
Harper, Alan Burnett	Brown U/RI	Life Sciences - Zoology	
Hart, Edwin D	Davidson College/NC	Chemistry - Organic	
Hartmann, Francis X	United States Naval Academy/MD	Chemistry - Physical	
Haubrich, Jeanne E	N/A	Chemistry - Organic	
Haynes, Anna K	U of California-Berkeley	Life Sciences - Zoology	
Hecker, Scott J	Wesleyan University/CT	Chemistry - Organic	
Hedstrom, Katherine S	N/A	Geosciences - Geophysics	
Heise, Anne E	N/A	N/A	
Heller, Peter Niels	N/A	Mathematical Sciences - Analysis	
Hellman, Eric S	N/A	Engineering - Electrical and Electronic	
Herring, Curtis O	Dillard U/LA	Life Sciences - Microbiology	
Hershberger, John E	N/A	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Hess, Edward D	U of Florida	Psychology - Experimental or Comparative	
Hester, John J	Rice U/TX	Physics and Astronomy - Astronomy	
Hesterberg, Timothy P	Saint Olaf College/MN	Mathematical Sciences - Probability and Statistics	
Heyman, Josiah M	Johns Hopkins U/MD	N/A	
Hine, Butler P Iii	N/A	Physics and Astronomy - Astronomy	
Hochstrasser, Mark W	N/A	N/A	
Hoffman, Gabriel D	N/A	Engineering - Aeronautical and Aerospace	
Holloway, Jimmie L	Mercer U-Atlanta/GA	Social Sciences - Sociology (Social Work not eligible)	
Holtzman, Adam P	U of North Carolina-Chapel Hill	Social Sciences - Economics (Business Administration not eligible)	
Horn, Sally L P	U of California-Berkeley	N/A	
Horn, David G	Amherst College/MA	N/A	
Hosimer, Philip C	N/A	Engineering - Chemical	
Houston, Gwen M	N/A	Social Sciences - Political Science	
Howell, Michael W	N/A	Life Sciences - Biological Oceanography	
Huettner, James E	Indiana U of PA	N/A	
Hughes, Alva T	N/A	Psychology - Experimental or Comparative	
Hummel, Harry H	Yale University/CT	Geosciences - Geochemistry	
Husbands, Kaye G	N/A	Social Sciences - Economics (Business Administration not eligible)	
Huskey, William P	Texas A&M U	Chemistry - Organic	
Idzerda, Rejean L	San Francisco State U/CA	N/A	
Ikoli, Ernest G Ii	CUNY-Bernard M Baruch College	Social Sciences - Economics (Business Administration not eligible)	
Immergut, Ellen M	Harvard U/MA	Social Sciences - Sociology (Social Work not eligible)	
Islam, Mohammed N	N/A	Engineering - Electrical and Electronic	
Jacobson, Dean Martin	Occidental College/CA	Life Sciences - Biological Oceanography	
Jameson, Ralph S	Ohio U	Physics and Astronomy - Optics	
Jameson, Ralph S	Ohio U	Physics and Astronomy - Atomic and Molecular	
Jaraalmonte, Cynthia C	N/A	Engineering - Mechanical	
Jaskol, Lisa R	N/A	N/A	
Jeanty, Henry H	N/A	Engineering - Electrical and Electronic	
Jessup, Denise D	N/A	Psychology - Developmental	
Johnson, Mark A	N/A	Physics and Astronomy - Theoretical Physics	
Johnson, Carol V	N/A	Psychology - Experimental or Comparative	
Johnson, Alice E	N/A	Life Sciences - Genetics	
Johnson, Ladd Erik	Oregon State U	Life Sciences - Ecology	
Jones, Charles F	St John's College/MD	Social Sciences - Linguistics	
Jones, Carol L	N/A	Engineering - Chemical	
Jordan, Brevetta O	Hampton U/VA	Social Sciences - Urban and Regional Planning	
Jorgensen, Scott W	U of Illinois-Urbana-Champaign	Engineering - Chemical	
Kahn, James A	N/A	Social Sciences - Economics (Business Administration not eligible)	
Kamm, James R	N/A	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Kappelman, John W Jr	Yale University/CT	N/A	
Karloff, Howard J	N/A	N/A	
Karol, Mark J	N/A	Engineering - Electrical and Electronic	
Katz, Lawrence F	U of California-Berkeley	Social Sciences - Economics (Business Administration not eligible)	
Kegelmeyer, William P	N/A	Engineering - Electrical and Electronic	
Kennedy, Michael D	Davidson College/NC	Social Sciences - Sociology (Social Work not eligible)	
Kerber, Richard A	Kenyon College/OH	N/A	
Kerby, Robert L	Indiana U-Bloomington	Life Sciences - Microbiology	
Kilcup, Gregory W	N/A	Physics and Astronomy - Theoretical Physics	
Kinkel, Linda L	N/A	N/A	
Kirk, Marshall K	Harvard U/MA	N/A	
Kisala, Jeri S	Northwestern U/IL	Social Sciences - Linguistics	
Koch, Donald Lyle	N/A	Engineering - Chemical	
Kole, Linda S	U of Michigan	Social Sciences - Economics (Business Administration not eligible)	
Kostelich, Eric J	N/A	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Krafka, Carol L	Iowa State U	Psychology - Social	
Kranzler, Deborah L	U of California-Santa Cruz	Life Sciences - Microbiology	
Kraus, William F	N/A	Life Sciences - other	
Kraus, Edward Fred	U of Toledo/OH	Life Sciences - Ecology	
Kroeber, Paul D	Harvard U/MA	Social Sciences - Linguistics	
Kroos, Lee R	N/A	N/A	
Kuehlwein, Michael K	Swarthmore College/PA	Social Sciences - Economics (Business Administration not eligible)	
Kuta, Charles S	University of Oxford/England	N/A	
Lake, Mark	New York U	N/A	
Lane, Charles E	N/A	Physics and Astronomy - Nuclear	
Larson, John R	N/A	N/A	
Larson, Brond E	N/A	Physics and Astronomy - Theoretical Physics	
Lawler, Ann M	Mount Holyoke College/MA	N/A	
Lenchner, Jonathan	N/A	Mathematical Sciences - Analysis	
Lesch, Robert A	N/A	Engineering - Chemical	
Lester, Julia C	N/A	Engineering - Chemical	
Letton, Alan	Massachusetts Inst of Technology	Engineering - Chemical	
Levinson, Robert A	N/A	N/A	
Lewis, Jerry L	N/A	Social Sciences - Sociology (Social Work not eligible)	
Listemann, Mark L	N/A	Chemistry - Inorganic	
Lo, Andrew W	Yale University/CT	Social Sciences - Economics (Business Administration not eligible)	
Loechel, Steven C	U of Kansas	N/A	
Loer, Curtis M	N/A	N/A	
Lopes, Cheryl E	Brown U/RI	Psychology - Social	
Lopez, Fred A Iii	California State U-San Bernardino	Social Sciences - Political Science	
Louis, Edward J	N/A	Life Sciences - Genetics	
Lowenfeld, Ellen G	N/A	N/A	
Lozada, Gabriel A	N/A	Social Sciences - Economics (Business Administration not eligible)	
Lugo, Delia I	St Louis U/MO	Life Sciences - Anatomy	
Luhrmann, Tanya M	N/A	N/A	
Magel, Gregory A	N/A	Engineering - Electrical and Electronic	
Maly, Mark S	Xavier U/OH	Life Sciences - Zoology	
Martinez, Juan C	U of Puerto Rico-Mayaguez	Life Sciences - Molecular Biology	
Masek, Brian B	N/A	Chemistry - Physical	
Matsumoto, David K	N/A	Engineering - Chemical	
Mattis, Michael Perelm*	N/A	Physics and Astronomy - Theoretical Physics	
Mattox, John R	N/A	Physics and Astronomy - Solid State	
Mauk, Michael D	U of New Orleans/LA	Psychology - Experimental or Comparative	
Maurath, Paul R	N/A	Engineering - Chemical	
Mc, Ginnis Michael	Sam Houston State U/TX	Life Sciences - Biology	
Mc, Geoch Lyle A	N/A	N/A	
Mccants, Carl E	N/A	Engineering - Electrical and Electronic	
Mccauley, Mary Andrea	U of South Florida-New College	Life Sciences - Botany (including Plant Physiology)	
Mcconnell, Susan K	Radcliffe College/MA	N/A	
Mcgeoch, Catherine A	N/A	N/A	
Mckee, Cynthia R	Unknown	Life Sciences - Physiology	
Meier, Robert J	N/A	N/A	
Min, Hye Y	Stanford U/CA	N/A	
Mitchellolds, Storrs T	Earlham College/IN	Life Sciences - Ecology	
Moad, Alexander Samue	U of California-Berkeley	Life Sciences - Ecology	
Montelione, Gaetano T	Cornell U/NY	N/A	
Montoya, Joseph P	U of California-Berkeley	Life Sciences - Biological Oceanography	
Moore, Kathleen L	N/A	Life Sciences - Genetics	
Moore, Steven R	N/A	Engineering - Mechanical	
Moss, Cynthia Faythe	U of Massachusetts-Amherst	Psychology - Experimental or Comparative	
Muller, Susan J	N/A	Engineering - Chemical	
Munoz, Nina R	California State U-Los Angeles	Psychology - Developmental	
Murnane, Kevin	N/A	Social Sciences - History of Science	
Neeman, Teresa M	N/A	Mathematical Sciences - Logic or Foundations of Mathematics	
Nelson, Michael R	N/A	Geosciences - Geology	
Nelson, Philip C	Princeton U/NJ	Physics and Astronomy - Theoretical Physics	
Norbeck, Daniel W	Wheaton College/IL	Chemistry - Organic	
Norton, Hamish W M	Harvard U/MA	Physics and Astronomy - Particle Physics	
Novick, Laura R	N/A	Psychology - Experimental or Comparative	
O, Leary Ann M	N/A	Psychology - Experimental or Comparative	
Oliverhoyo, Maria Tere*	N/A	Chemistry - Analytical	
Olson, Lars J	N/A	Social Sciences - Economics (Business Administration not eligible)	
Orbach, Marc Joel	U of Michigan	Life Sciences - Molecular Biology	
Ortiz, Abraham	N/A	Chemistry - Analytical	
Padillarivera, Jose A	U of Puerto Rico-Rio Piedras	Social Sciences - Linguistics	
Paige, Jeffrey L	Ohio State U	Life Sciences - Cell Biology	
Palmer, Carolyn F	Penn State U-University Park	Psychology - Developmental	
Paquette, Lynn A	Williams College/MA	Social Sciences - Economics (Business Administration not eligible)	
Parker, Garth R Jr	N/A	Chemistry - Physical	
Pashler, Harold E	Brown U/RI	Psychology - Experimental or Comparative	
Patterson, Gene E	U of Oklahoma	Geography (Other than Physcal)	
Paul, Valerie J	U of California-San Diego	Life Sciences - Biological Oceanography	
Peifer, Mark A	Saint Olaf College/MN	Life Sciences - Molecular Biology	
Pelz, Jonathan P	N/A	Physics and Astronomy - Solid State	
Perine, Lori A	Bryn Mawr College/PA	Mathematical Sciences - Applications of Mathematics (including Biometrics and Bi	
Pernich, Daniel J	N/A	Chemistry - Organic	
Perrine, Kimberly L	Wright State U/OH	Life Sciences - Genetics	
Peters, Nancy W	N/A	N/A	
Peterson, Christina	N/A	N/A	
Petzold, Jeffrey S	Rensselaer Polytechnic Inst/NY	Engineering - Nuclear	
Phillips, Susan L	Purdue U/IN	Engineering - Electrical and Electronic	
Phillips, Jeffrey N	N/A	Engineering - Mechanical	
Pierson, Dorothy E	N/A	Life Sciences - Biology	
Pietrzyk, Joe R	N/A	Engineering - Mechanical	
Pilgrim, David	Jarvis Christian College/TX	Social Sciences - Sociology (Social Work not eligible)	
Polak, Joseph E	Southern Illinois U	Life Sciences - Ecology	
Polley, Herbert W	Baylor U/TX	Life Sciences - Ecology	
Polt, Robin L	N/A	Chemistry - Organic	
Powell, Kevin T	Michigan State U	Engineering - Bioengineering and Biomedical	
Priore, Donald A	N/A	Engineering - Electrical and Electronic	
Proschan, Frank	U of Texas-Austin	N/A	
Quinley, John C	Northwestern U/IL	Social Sciences - Political Science	
Ramirez, Violeta	N/A	Social Sciences - Political Science	
Ramirez, Martin G	N/A	Life Sciences - Biology	
Rance, Brian D	N/A	Social Sciences - Economics (Business Administration not eligible)	
Ratcliff, Stephen J	N/A	Physics and Astronomy - Astronomy	
Rau, Gerald A	Wesleyan University/CT	N/A	
Read, Kenneth F Jr	N/A	Physics and Astronomy - Particle Physics	
Rebagliati, Michael R	N/A	N/A	
Regen, Chester M	N/A	Life Sciences - Biophysics	
Reid, Walter V	U of California-Berkeley	Life Sciences - Ecology	
Reitan, Eric A	N/A	Social Sciences - History of Science	
Reitman, David S	N/A	Mathematical Sciences - Operations Research	
Reves, Wanda F	Harding U/AR	N/A	
Reynolds, Martha S	N/A	Chemistry - Inorganic	
Richards, Anne M	Northern Michigan U	Life Sciences - Ecology	
Richardson, Dejuran	N/A	Mathematical Sciences - Probability and Statistics	
Rivera, Pedro L	N/A	Life Sciences - Microbiology	
Robb, Richard G Jr	N/A	Social Sciences - Economics (Business Administration not eligible)	
Roberts, Susan J	Duke U/NC	Life Sciences - Biological Oceanography	
Roberts, Geneva R	N/A	Geosciences - Geology	
Robinson, Phyllis A	N/A	Life Sciences - Microbiology	
Robson, Lori M	U of Missouri-Columbia	Life Sciences - Microbiology	
Rodgers, David W	Thiel College/PA	Life Sciences - Biophysics	
Rodman, Hillary R	N/A	N/A	
Romer, Christina L	N/A	Social Sciences - Economics (Business Administration not eligible)	
Romer, David H	Princeton U/NJ	Social Sciences - Economics (Business Administration not eligible)	
Rose, Nancy L	Harvard U/MA	Social Sciences - Economics (Business Administration not eligible)	
Roskamp, Jeannette A	U of Michigan	Social Sciences - Economics (Business Administration not eligible)	
Ross, Stacy O	Bucknell U/PA	Life Sciences - Genetics	
Rossana, Cindylou F	Richard Stockton College of NJ	N/A	
Roudebush, Janice L	U of California-Berkeley	Social Sciences	
Rovner, Arthur S	U of Michigan	Life Sciences - Physiology	
Royden, Constance S	California Inst of Technology	N/A	
Rudnick, Roberta L	Portland State U/OR	Geosciences - Geology	
Ruiz, Gregory Michael	U of California-Santa Barbara	Life Sciences - Ecology	
Russell, Gregory F	N/A	Engineering - Aeronautical and Aerospace	
Rychnovsky, Scott D	N/A	Chemistry - Organic	
Sachs, Elizabeth A	U of California-Berkeley	Mathematical Sciences - Algebra or Number Theory	
Sah, Dinah W	N/A	N/A	
Salazar, Debra J	U of California-Berkeley	Social Sciences - Economics (Business Administration not eligible)	
Salisbury, Stephen K	N/A	N/A	
Salmon, Amir	U of Virginia-Charlottesville	Chemistry - Organic	
Sanderson, Sarah L	N/A	Life Sciences - other	
Sandman, Kathleen M	N/A	Life Sciences - Genetics	
Scheets, Kay M	Oklahoma Panhandle State U	N/A	
Scherrer, Robert Joseph	N/A	Physics and Astronomy - Particle Physics	
Schleich, Kristin	N/A	Physics and Astronomy - Particle Physics	
Schubert, Adam J	Illinois Inst of Tech	Chemistry - Analytical	
Schuster, Priscilla F	N/A	N/A	
Schwabacher, Alan W	Massachusetts Inst of Technology	Chemistry - Organic	
Schwarz, Kurt A	Amherst College/MA	Social Sciences - Political Science	
Schwerin, Francis T Jr	Duke U/NC	N/A	
Scott, Jocelyn E	N/A	Engineering - Chemical	
Segraves, William A Jr	N/A	N/A	
Selep, John B	N/A	Engineering	
Sharp, Kathy L	Stanford U/CA	Social Sciences - Economics (Business Administration not eligible)	
Shell, Briton Edward	N/A	Life Sciences - Molecular Biology	
Shishkoff, Nina	N/A	Life Sciences - Botany (including Plant Physiology)	
Shmoys, David B	N/A	Mathematical Sciences - Operations Research	
Shor, Peter W	N/A	Mathematical Sciences - Algebra or Number Theory	
Shore, Andrew I	N/A	N/A	
Siegel, Vivian	N/A	N/A	
Simmons, Gail M	U of Pittsburgh/PA	Life Sciences - Genetics	
Simonds, Katherine K	N/A	Social Sciences - Economics (Business Administration not eligible)	
Singer, Susan J R	N/A	Life Sciences - Botany (including Plant Physiology)	
Skrutskie, Michael F	N/A	Physics and Astronomy - Astronomy	
Smith, Steven J	U of Dayton/OH	Mathematical Sciences - Probability and Statistics	
Smith, Ronald L	U of Florida	Psychology - Experimental or Comparative	
